,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.023098666666654347,0.01145066666666056,0.0048106666666641006,0.003370666666664869,0.0033333333333315555,0.0030399999999983786,0.003130666666664997,0.003205333333331624,0.0033013333333315725,0.003183999999998302,0.0034613333333314874,0.004287999999997713,0.005146666666663921,0.0055626666666637,0.005839999999996885,0.005242666666663871,0.00469333333333083,0.00480533333333077,0.004757333333330796,0.004298666666664374,0.00414933333333112,0.00392533333333124,0.004085333333331154,0.004266666666664391,0.005077333333330625,0.005103999999997278,0.005994666666663469,0.007477333333329345,0.008138666666662325,0.007823999999995827,0.007935999999995768,0.008559999999995434,0.008735999999995341,0.00817599999999564,0.007983999999995741,0.00774399999999587,0.007007999999996262,0.0073173333333294305,0.007525333333329319,0.006458666666663222,0.005909333333330181,0.005738666666663606,0.0043839999999976615,0.004015999999997858,0.003077333333331692,0.002805333333331837,0.002303999999998771,0.002463999999998686,0.002661333333331914,0.002703999999998558,0.0023199999999987627,0.0022346666666654747,0.0024906666666653383,0.0024906666666653383,0.0023093333333321017,0.0023199999999987627,0.0023413333333320847,0.002095999999998882,0.0024693333333320163,0.003077333333331692,0.002890666666665125,0.0074879999999960065,0.015306666666658503,0.6705919999996424
1,0.018074666666657028,0.010890666666660859,0.003349333333331547,0.002106666666665543,0.0018346666666656881,0.001242666666666004,0.0011519999999993855,0.0007786666666662514,0.00098133333333281,0.0010613333333327672,0.0011093333333327417,0.0014879999999992063,0.0014773333333325453,0.0015679999999991638,0.0012266666666660125,0.0013439999999992833,0.0015893333333324856,0.002063999999998899,0.0025279999999986516,0.0022559999999987967,0.0025973333333319483,0.0029866666666650736,0.003130666666664997,0.003535999999998114,0.004015999999997858,0.004074666666664494,0.005189333333330565,0.005306666666663837,0.006463999999996552,0.006687999999996433,0.008709333333328689,0.009690666666661499,0.010394666666661122,0.008863999999995273,0.008762666666661994,0.008122666666662335,0.008501333333328798,0.00708799999999622,0.007471999999996015,0.006090666666663419,0.005727999999996945,0.004997333333330668,0.004522666666664255,0.00403199999999785,0.002810666666665168,0.0026133333333319395,0.0024479999999986943,0.002170666666665509,0.0022133333333321527,0.002138666666665526,0.0018026666666657051,0.0018933333333323236,0.0018666666666656711,0.002031999999998916,0.0017173333333324174,0.0017226666666657479,0.0019146666666656454,0.002138666666665526,0.0026453333333319225,0.0025173333333319906,0.006138666666663393,0.011477333333327212,0.033338666666648885,0.7093119999996217
2,0.022202666666654824,0.01527999999999185,0.003221333333331615,0.0023946666666653897,0.0025706666666652955,0.002063999999998899,0.001647999999999121,0.0011946666666660295,0.001919999999998976,0.0015039999999991978,0.001605333333332477,0.00163733333333246,0.0012266666666660125,0.0012799999999993173,0.0011413333333327247,0.0013279999999992918,0.0012959999999993088,0.0012853333333326478,0.001242666666666004,0.0011253333333327332,0.0011093333333327417,0.0011626666666660465,0.0010773333333327587,0.0010613333333327672,0.001210666666666021,0.0012479999999993345,0.0015093333333325283,0.0016106666666658076,0.0017759999999990529,0.0020906666666655515,0.002485333333332008,0.0025706666666652955,0.0031039999999983446,0.0026133333333319395,0.002751999999998532,0.0024159999999987113,0.002314666666665432,0.002031999999998916,0.0018826666666656626,0.0017173333333324174,0.0014559999999992235,0.0012533333333326648,0.0012853333333326478,0.001189333333332699,0.0009333333333328356,0.0008746666666662002,0.0007839999999995819,0.000698666666666294,0.0008106666666662343,0.0006506666666663196,0.0007573333333329294,0.0007839999999995819,0.00119999999999936,0.0018239999999990271,0.001605333333332477,0.0015519999999991723,0.0013546666666659443,0.0011626666666660465,0.0011306666666660637,0.0011093333333327417,0.0018186666666656966,0.012351999999993412,0.017839999999990485,0.840661333332885
3,0.02773866666665187,0.01879466666665664,0.003663999999998046,0.0018879999999989931,0.0018026666666657051,0.00196799999999895,0.0011839999999993685,0.001242666666666004,0.0014986666666658673,0.0011839999999993685,0.001146666666666055,0.0013226666666659613,0.0011839999999993685,0.0011253333333327332,0.0009973333333328015,0.0009013333333328526,0.0009439999999994966,0.0010506666666661062,0.001231999999999343,0.0013493333333326138,0.0013439999999992833,0.0015359999999991808,0.0017546666666657309,0.0018719999999990016,0.001994666666665603,0.0020799999999988905,0.0021013333333322125,0.0021973333333321615,0.0022879999999987797,0.002314666666665432,0.002474666666665347,0.003295999999998242,0.0029759999999984126,0.0031573333333316496,0.001978666666665611,0.0022399999999988054,0.0014826666666658758,0.0016853333333324346,0.0011946666666660295,0.0016426666666657906,0.0007573333333329294,0.0009386666666661661,0.000490666666666405,0.000698666666666294,0.0003146666666664988,0.000501333333333066,0.00034666666666648176,0.0004373333333331001,0.00040533333333311715,0.0004373333333331001,0.0004266666666664391,0.00035733333333314276,0.00023466666666654152,0.0004319999999997696,0.00041599999999977815,0.00047466666666641353,0.000719999999999616,0.0005866666666663538,0.0009279999999995051,0.001365333333332605,0.0031253333333316666,0.014437333333325633,0.027119999999985538,0.8302186666662239
4,0.025391999999986457,0.014570666666658896,0.00458666666666422,0.0023946666666653897,0.0016319999999991296,0.0016426666666657906,0.0014239999999992405,0.0012799999999993173,0.001658666666665782,0.0016906666666657649,0.001658666666665782,0.001930666666665637,0.0022346666666654747,0.0021866666666655005,0.002421333333332042,0.0022719999999987884,0.0025759999999986263,0.002346666666665415,0.0024373333333320333,0.002762666666665193,0.002639999999998592,0.00283199999999849,0.002922666666665108,0.00261866666666527,0.0030293333333317176,0.003210666666664954,0.0034879999999981397,0.003306666666664903,0.0033973333333315214,0.0032693333333315895,0.0036799999999980373,0.0050666666666639645,0.004154666666664451,0.0037173333333313506,0.0029066666666651164,0.0025493333333319735,0.001941333333332298,0.0022346666666654747,0.0018186666666656966,0.0022773333333321187,0.0019359999999989674,0.00239999999999872,0.0015253333333325198,0.0022239999999988137,0.001397333333332588,0.0012853333333326478,0.001157333333332716,0.001397333333332588,0.0007413333333329379,0.0009013333333328526,0.0006719999999996416,0.0009066666666661831,0.0007466666666662684,0.001002666666666132,0.0008159999999995648,0.0013013333333326393,0.0009279999999995051,0.0017119999999990869,0.0017279999999990784,0.002021333333332255,0.004047999999997841,0.012527999999993319,0.022858666666654474,0.7936053333329101
5,0.02442133333332031,0.01441066666665898,0.003199999999998293,0.0014133333333325795,0.0010986666666660807,0.0008106666666662343,0.0007839999999995819,0.0008853333333328612,0.0012373333333326735,0.0018293333333323576,0.0023626666666654067,0.002661333333331914,0.0025653333333319653,0.002495999999998669,0.0026239999999986005,0.0025546666666653043,0.0025813333333319565,0.0025866666666652873,0.002629333333331931,0.002826666666665159,0.003066666666665031,0.003370666666664869,0.0034826666666648094,0.0037013333333313593,0.0036906666666646983,0.004394666666664323,0.004218666666664417,0.005167999999997243,0.0047039999999974914,0.004847999999997414,0.0055946666666636825,0.006410666666663248,0.005370666666663802,0.0050453333333306425,0.003946666666664562,0.00381866666666463,0.003263999999998259,0.002858666666665142,0.0021813333333321697,0.0025119999999986603,0.0016959999999990954,0.002085333333332221,0.0015893333333324856,0.0019466666666656284,0.0014346666666659015,0.0015733333333324943,0.0013386666666659528,0.0015679999999991638,0.0012746666666659868,0.001450666666665893,0.000991999999999471,0.0010666666666660977,0.0009066666666661831,0.0008586666666662087,0.0005546666666663709,0.0007146666666662855,0.0012159999999993515,0.0010826666666660892,0.0011039999999994112,0.0014719999999992148,0.002303999999998771,0.012879999999993131,0.02572799999998628,0.7755359999995863
6,0.024485333333320276,0.01624533333332467,0.0025653333333319653,0.001242666666666004,0.0012266666666660125,0.0015359999999991808,0.001210666666666021,0.0008853333333328612,0.0006346666666663281,0.0006186666666663367,0.0005706666666663624,0.000730666666666277,0.0010399999999994452,0.0011839999999993685,0.001178666666666038,0.0014133333333325795,0.001594666666665816,0.0017173333333324174,0.0018079999999990356,0.002031999999998916,0.0021226666666655345,0.00206933333333223,0.002378666666665398,0.0025759999999986263,0.002389333333332059,0.002389333333332059,0.002410666666665381,0.002922666666665108,0.0030453333333317094,0.003178666666664971,0.0034346666666648347,0.003663999999998046,0.0034026666666648517,0.003695999999998029,0.0030719999999983616,0.0030506666666650396,0.003087999999998353,0.00273066666666521,0.0022293333333321444,0.00196266666666562,0.001919999999998976,0.001647999999999121,0.0019253333333323064,0.0017439999999990699,0.0014559999999992235,0.001450666666665893,0.0010186666666661234,0.0012159999999993515,0.0011146666666660722,0.0010506666666661062,0.001242666666666004,0.0011519999999993855,0.001375999999999266,0.0011039999999994112,0.0011039999999994112,0.0010613333333327672,0.0010079999999994625,0.0007626666666662599,0.0011733333333327075,0.0012853333333326478,0.0030613333333317006,0.012783999999993181,0.022287999999988112,0.8163199999995646
7,0.03744148936168221,0.01811170212764994,0.003898936170210692,0.0022978723404243097,0.0021276595744669532,0.001914893617020258,0.0017499999999990691,0.0017127659574458975,0.0018936170212755885,0.0015851063829778803,0.0013297872340418458,0.0010478723404249745,0.00126063829787167,0.0010478723404249745,0.000957446808510129,0.0009468085106377942,0.0012127659574461633,0.0013882978723396872,0.0018617021276585842,0.0018457446808500821,0.001994680851062769,0.0020053191489351036,0.0021063829787222837,0.0019202127659564254,0.002202127659573297,0.0018617021276585842,0.00182978723404158,0.0016063829787225498,0.0018989361702117559,0.0016861702127650606,0.0018989361702117559,0.0019574468085095972,0.0022499999999988033,0.001994680851062769,0.0019414893617010949,0.002069148936169112,0.0017712765957437386,0.0017446808510629018,0.0014840425531907,0.0014255319148928588,0.0011542553191483222,0.001122340425531318,0.0011117021276589832,0.0011010638297866485,0.0010372340425526397,0.00136170212765885,0.001303191489361009,0.001537234042552374,0.0014521276595736957,0.001319148936169511,0.001207446808509996,0.0011755319148929917,0.00113829787233982,0.0009787234042547986,0.0009468085106377942,0.0012978723404248416,0.0012659574468078373,0.0010319148936164724,0.00113829787233982,0.0009734042553186311,0.002430851063828494,0.012468085106376347,0.02431382978722111,0.8138510638293543
8,0.021568720379136697,0.009872037914687264,0.0028388625592403608,0.002194312796207491,0.002170616113743047,0.0018293838862550572,0.0017725118483403921,0.0017061611374399497,0.0015781990521319534,0.0014834123222741784,0.0015924170616106197,0.001995260663506163,0.002355450236965708,0.0024502369668234834,0.0027630331753541407,0.003075829383884798,0.003189573459714128,0.003023696682463022,0.003644549763031448,0.003985781990519438,0.0046682464454954175,0.0052559241706136225,0.0056018957345945015,0.005473933649286505,0.005829383886253162,0.009791469194308155,0.005843601895731828,0.0060521327014189325,0.00731279620852734,0.010900473933644123,0.010824644549757904,0.017943127962076803,0.012232227488145862,0.009834123222744155,0.009582938388621051,0.006791469194309578,0.0040379146919412145,0.003919431279618996,0.002867298578197693,0.002677725118482143,0.0022559241706150445,0.0024549763033163722,0.001739336492890171,0.0019194312796199434,0.001530805687203066,0.0014123222748808472,0.0010710900473928572,0.0011184834123217449,0.0008151658767768648,0.0009194312796204173,0.0007251184834119786,0.0008909952606630849,0.001056872037914191,0.0008957345971559736,0.0008815165876773074,0.0008578199052128636,0.0008009478672981986,0.0008388625592413085,0.0012180094786724085,0.0018483412322266122,0.0036398104265385595,0.007431279620849558,0.023023696682453545,0.7181232227484748
9,0.025002666666653333,0.01733866666665742,0.005711999999996954,0.0029759999999984126,0.0019359999999989674,0.001365333333332605,0.0015093333333325283,0.001146666666666055,0.0012159999999993515,0.0012959999999993088,0.0010773333333327587,0.0011946666666660295,0.0013706666666659355,0.0015253333333325198,0.0012533333333326648,0.00098133333333281,0.0010879999999994197,0.001231999999999343,0.0012799999999993173,0.001365333333332605,0.0012746666666659868,0.00119999999999936,0.0012586666666659953,0.0015146666666658588,0.0015626666666658333,0.001679999999999104,0.0013386666666659528,0.0012799999999993173,0.0014239999999992405,0.0016533333333324516,0.002170666666665509,0.0029759999999984126,0.003242666666664937,0.002693333333331897,0.00207466666666556,0.0017866666666657139,0.0010933333333327502,0.0012693333333326563,0.000970666666666149,0.0008586666666662087,0.0008426666666662173,0.0007519999999995989,0.0006559999999996501,0.0008959999999995222,0.0005653333333330319,0.0005546666666663709,0.0005973333333330147,0.0005973333333330147,0.0005706666666663624,0.0006933333333329635,0.0008053333333329038,0.0012853333333326478,0.0015679999999991638,0.0015626666666658333,0.001146666666666055,0.001167999999999377,0.0008213333333328953,0.0009173333333328441,0.0017279999999990784,0.002314666666665432,0.004090666666664485,0.012277333333326786,0.021557333333321837,0.8368426666662203
