,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163
0,-0.51584995,-0.84067565,-0.44822773,-1.196328,-0.74189526,0.17861663,0.08819606,-0.13201246,-1.1290325,-0.30001473,-0.9112321,-0.8313186,-0.27955258,-0.07151808,-1.0751698,-0.7702653,-0.65039206,-0.5620537,-0.7128147,-0.23509026,-0.9321983,0.0077984785,-0.010207217,-0.29890096,-0.16532370000000002,-0.66870016,-0.66505307,-0.9129790000000001,-1.0600996999999999,0.18855847,1.6791855,-0.1238576,-0.44409399999999993,-0.81019837,-0.53764176,0.71628934,-1.21567,-0.624183,-0.15642484,-0.61260736,-0.24066731,-0.47361434,-0.2989047,-0.91094613,-0.52424335,-0.88605666,-0.6328161,-0.33440018,-0.5146004,-0.46244830000000003,-0.986733,-0.84383434,-0.71082056,-1.0592297,-0.6023808,-1.3867218000000001,-0.7147937,-0.63809896,-0.5989966,-0.7387222,-0.553659,-0.14580655,-0.76662636,2.0124173,-0.7503556,-0.5340076,-0.26646929999999996,-0.19111437,-0.67996675,-0.56234413,1.8258617,-0.62525153,-0.6320479,0.10637436,-0.76122797,-0.24040772,-0.5228588,-0.94064337,0.61443967,-0.8437901,1.226695,-0.121910475,0.38348097,-0.3266347,-0.3836933,-0.17749089,-0.7984398,-0.49862700000000004,-0.50312924,-0.77834564,-0.42702997,-1.2001513000000001,-0.5052099,-1.1853759,0.2685705,-0.7353289000000001,-0.6616215999999999,-0.33134332,-0.98223346,-0.97615695,0.023098666666654347,0.01145066666666056,0.0048106666666641006,0.003370666666664869,0.0033333333333315555,0.0030399999999983786,0.003130666666664997,0.003205333333331624,0.0033013333333315725,0.003183999999998302,0.0034613333333314874,0.004287999999997713,0.005146666666663921,0.0055626666666637,0.005839999999996885,0.005242666666663871,0.00469333333333083,0.00480533333333077,0.004757333333330796,0.004298666666664374,0.00414933333333112,0.00392533333333124,0.0040853333333311535,0.004266666666664391,0.005077333333330625,0.005103999999997278,0.005994666666663468,0.007477333333329345,0.008138666666662325,0.007823999999995827,0.00793599999999577,0.008559999999995434,0.008735999999995341,0.00817599999999564,0.007983999999995741,0.0077439999999958705,0.007007999999996262,0.00731733333332943,0.0075253333333293185,0.006458666666663222,0.005909333333330181,0.005738666666663606,0.0043839999999976615,0.004015999999997858,0.0030773333333316923,0.002805333333331837,0.002303999999998771,0.002463999999998686,0.0026613333333319143,0.002703999999998558,0.0023199999999987627,0.0022346666666654747,0.0024906666666653387,0.0024906666666653387,0.0023093333333321017,0.0023199999999987627,0.002341333333332085,0.002095999999998882,0.0024693333333320163,0.0030773333333316923,0.002890666666665125,0.0074879999999960065,0.015306666666658503,0.6705919999996424
1,-0.31303716,-1.1967927,-0.08143006,-0.79249746,0.10397901,-0.40573692,-0.48394772,-1.4067893,-1.1290325,-0.72131205,-0.9112321,-1.1338336000000002,0.35099840000000004,-0.30128396,-1.2916584,-1.4516537,-1.0779777,-1.0156409,0.043019835,-0.34297025,-0.7688134,-0.6725488000000001,-0.9492698,-1.1521808,-0.82401496,-0.48766097,-0.66505307,-1.2350197,-0.8307665000000001,-1.2607161,-0.47459874,-0.80507445,-1.1518469999999998,-1.1765615,-0.773691,0.5095337999999999,-0.6382648,-0.8643629,-0.6876395000000001,0.2518079,-0.9108274,-0.55746627,-1.0295607,-0.91094613,1.1938081,0.4349951,-0.6328161,-1.4654595,-0.86552733,-0.15401399,-0.37199909999999997,-0.65494686,-1.0052743,-0.9189601000000001,-1.0254269,-0.78992724,-0.5760041,-1.3544120000000002,-1.0510358,-0.93110174,-1.0290291,-0.7036751,1.4947496999999998,-0.58808696,-1.3046328999999999,0.61875623,-0.31678027,-1.3177614,-0.9225209999999999,-0.95018536,-1.0009185999999999,-1.1726171,-1.1710639999999999,-0.98222935,-1.1073028,-0.647933,-1.0443434999999999,-0.94064337,-1.2225261,-0.8437901,-0.5182663,-0.121910475,-0.9628599,-0.53962076,0.6814326999999999,-0.89108074,-0.98075503,0.08795892400000001,-1.1454758999999999,-0.5218819,-1.1638659,-0.70602876,-0.6677767,-0.9278405000000001,-0.71761733,-1.0247700000000002,-0.19815065,-1.09604,0.23772272,-0.97615695,0.018074666666657028,0.010890666666660859,0.0033493333333315467,0.002106666666665543,0.001834666666665688,0.001242666666666004,0.0011519999999993855,0.0007786666666662514,0.00098133333333281,0.0010613333333327672,0.0011093333333327415,0.0014879999999992065,0.0014773333333325453,0.0015679999999991636,0.0012266666666660125,0.0013439999999992833,0.0015893333333324856,0.0020639999999988987,0.002527999999998652,0.0022559999999987967,0.0025973333333319483,0.0029866666666650736,0.003130666666664997,0.003535999999998114,0.004015999999997858,0.004074666666664494,0.0051893333333305645,0.005306666666663837,0.006463999999996552,0.006687999999996433,0.008709333333328689,0.0096906666666615,0.010394666666661122,0.008863999999995273,0.008762666666661994,0.008122666666662334,0.008501333333328798,0.007087999999996221,0.007471999999996016,0.006090666666663419,0.005727999999996946,0.004997333333330668,0.004522666666664255,0.00403199999999785,0.002810666666665168,0.0026133333333319395,0.0024479999999986947,0.002170666666665509,0.0022133333333321527,0.002138666666665526,0.0018026666666657047,0.0018933333333323238,0.0018666666666656711,0.002031999999998916,0.0017173333333324176,0.001722666666665748,0.0019146666666656454,0.002138666666665526,0.0026453333333319225,0.0025173333333319906,0.006138666666663393,0.011477333333327212,0.03333866666664888,0.7093119999996217
2,-0.31303716,-0.30650002,-0.5093607,-0.9944127,-1.2494198,-0.60052145,-0.6746623,-0.8968786,-0.84021026,-0.72131205,-0.80508953,-0.98257613,-0.6999199,-0.8756986999999999,-0.85868114,0.59251165,-0.65039206,-0.8644451,-1.0151485,-0.37893024,-1.2589682,-0.6725488000000001,-0.7927593000000001,-0.5122209,-0.82401496,-0.57818055,-0.49023914,-1.0739993,-0.6014331999999999,-1.0191703,0.17153654,-0.3509299,-0.62103224,-0.9933799000000001,-0.6556664000000001,-0.93775463,-0.6382648,-0.38400304,-0.86471105,-0.09395822,-0.81509024,-0.30591047,-1.0295607,-1.0983196000000002,0.16297719,1.7560468999999996,-0.9670591999999999,-0.560612,-0.74855167,-0.66807115,-0.7408395000000001,-0.7493906,-0.5635937,-0.49815119999999996,-1.0254269,-0.9391259,-0.7147937,-0.27994245,-0.5989966,-0.93110174,-0.39520229999999995,-0.564208,-0.5926744,-0.46425343,-0.19607835,-0.76456034,-0.31678027,-0.37888888,-0.8012439,-0.82090497,-0.058658514,-0.62525153,-1.1710639999999999,-0.49840550000000006,-1.1073028,-0.5460517,-0.696687,-0.94064337,0.15519823,-0.9840061,-0.6429064,-0.6895793,-0.28968948,-0.3266347,-0.6795616999999999,-1.0949636,0.11313635,-0.57195026,-0.93136036,1.9572681,-0.61123896,-0.95309,-0.5864933000000001,-0.41276940000000006,0.66304564,-0.88004947,-1.1250924999999998,-1.09604,-0.98223346,-0.557804,0.022202666666654824,0.01527999999999185,0.0032213333333316147,0.0023946666666653893,0.002570666666665295,0.0020639999999988987,0.001647999999999121,0.0011946666666660295,0.0019199999999989761,0.0015039999999991976,0.0016053333333324769,0.0016373333333324599,0.0012266666666660125,0.0012799999999993173,0.0011413333333327247,0.0013279999999992918,0.0012959999999993088,0.0012853333333326476,0.001242666666666004,0.0011253333333327332,0.0011093333333327415,0.0011626666666660465,0.0010773333333327587,0.0010613333333327672,0.001210666666666021,0.0012479999999993345,0.0015093333333325285,0.0016106666666658074,0.0017759999999990526,0.0020906666666655515,0.002485333333332008,0.002570666666665295,0.003103999999998345,0.0026133333333319395,0.002751999999998532,0.0024159999999987113,0.002314666666665432,0.002031999999998916,0.0018826666666656624,0.0017173333333324176,0.0014559999999992235,0.0012533333333326648,0.0012853333333326476,0.001189333333332699,0.0009333333333328356,0.0008746666666662003,0.0007839999999995818,0.000698666666666294,0.0008106666666662343,0.0006506666666663196,0.0007573333333329294,0.0007839999999995818,0.00119999999999936,0.0018239999999990274,0.0016053333333324769,0.0015519999999991725,0.0013546666666659445,0.0011626666666660465,0.0011306666666660635,0.0011093333333327415,0.0018186666666656969,0.012351999999993412,0.017839999999990485,0.8406613333328851
3,0.49821395,0.40573418,-0.44822773,1.2266552,0.27315387,0.37340114,0.08819606,1.6526752,2.0480123,-0.15958229999999998,-0.48666173,0.8325143,1.4019167,0.5028965999999999,0.007273366999999999,-0.54313576,1.0599504,0.34512064,0.34535366,-0.27105024,1.8453456999999998,-0.40040988,0.45932403,0.7676989000000001,0.054240044,0.14597626,0.38383058,0.37518376,0.3158998,1.3962873,0.38691497,-0.1238576,-0.26715577,0.28889108,0.052481297,0.9230448,1.2864191999999999,-0.14382312,0.37478979999999995,-0.09395822,0.81244135,-0.05435463,-0.11624069999999999,0.96278864,4.286300700000001,-0.17472109,0.53703487,0.34423542,2.994669,0.15442032,1.1033623,0.006159339000000001,0.31976748,5.6737127,0.4552344,3.3876352,1.6446289,1.3317617,1.4351798,0.80031407,0.23862457,0.27259487,0.7989416,-0.09275281,0.3581989,-0.07290205,0.035396677,2.437729,-0.55868965,0.6011795,-0.29422355,-0.26034120000000005,1.3443446000000001,0.5901982,1.4882587,0.98216814,1.2154235,-0.7999084,1.0736811000000002,7.2887383,0.10493412,0.06731247,0.38348097,0.20583041,0.5630854000000001,1.7593956999999998,0.8423973,0.6745449,0.78156406,-0.008954263,0.30980602,1.0234,0.14505710000000002,0.102301605,1.0575208999999999,2.1590814999999997,1.0377718,1.9627464,0.35971835,3.9046277999999996,0.027738666666651868,0.01879466666665664,0.003663999999998046,0.0018879999999989925,0.0018026666666657047,0.00196799999999895,0.0011839999999993685,0.001242666666666004,0.001498666666665867,0.0011839999999993685,0.001146666666666055,0.0013226666666659613,0.0011839999999993685,0.0011253333333327332,0.0009973333333328017,0.0009013333333328526,0.0009439999999994967,0.0010506666666661062,0.001231999999999343,0.0013493333333326138,0.0013439999999992833,0.0015359999999991806,0.0017546666666657306,0.0018719999999990016,0.0019946666666656033,0.0020799999999988905,0.0021013333333322125,0.0021973333333321615,0.00228799999999878,0.002314666666665432,0.002474666666665347,0.003295999999998242,0.002975999999998413,0.0031573333333316496,0.0019786666666656108,0.002239999999998805,0.0014826666666658758,0.0016853333333324346,0.0011946666666660295,0.0016426666666657904,0.0007573333333329294,0.0009386666666661661,0.000490666666666405,0.000698666666666294,0.0003146666666664988,0.000501333333333066,0.00034666666666648176,0.00043733333333310014,0.0004053333333331172,0.00043733333333310014,0.0004266666666664391,0.0003573333333331428,0.00023466666666654152,0.00043199999999976965,0.0004159999999997782,0.0004746666666664135,0.000719999999999616,0.0005866666666663538,0.0009279999999995053,0.001365333333332605,0.003125333333331666,0.014437333333325631,0.027119999999985538,0.8302186666662239
4,-0.31303716,-0.30650002,-0.14256300000000002,0.21707891,0.27315387,0.5681857,0.27891064,0.37789829999999996,1.1815456,0.8234448,-0.1682339,-0.22628845,-0.6999199,0.27313074,0.007273366999999999,-0.54313576,-0.08027791,-0.10846652,-0.41048090000000004,-0.091250256,-0.7688134,0.14386792,-0.010207217,0.12773898,-0.16532370000000002,-0.21610215,1.0830864,-0.75195867,0.3158998,0.43010423,-1.1207340000000001,-0.1238576,-0.7979705,1.2047989,-0.53764176,0.81966704,-0.060859565,1.2972565,-0.15642484,0.5975739999999999,0.6209670999999999,-0.30591047,-0.2989047,2.274403,1.0220029,1.1463306999999998,-0.9670591999999999,0.11802355,-0.046697788,0.6684775,0.119788036,0.19504683,1.6448092,0.76427555,1.3013266000000001,0.85125804,0.2567333,-0.10086421,1.4351798,0.22317545,0.3970813,-0.006339409399999999,-0.07081838,-0.21658635,-0.011319263999999999,0.15765071,-0.31678027,-0.003339852,0.53280437,0.47189906,0.17690651,1.5642105,0.08664028,-0.13553758,-0.5881905,0.67652416,0.52011055,-0.37770364,0.38481894,-0.70357406,0.2295742,-1.0680252000000001,0.88835883,0.5253095,-0.5020406,0.53609896,0.29545158,0.6745449,0.78156406,0.07653367,0.6782239999999999,1.0234,-0.34264317,1.1324437,-0.12590463,-0.30116737,-0.19815065,-0.9048658000000002,-0.37225536,-0.97615695,0.025391999999986457,0.014570666666658898,0.00458666666666422,0.0023946666666653893,0.0016319999999991296,0.0016426666666657904,0.0014239999999992403,0.0012799999999993173,0.001658666666665782,0.0016906666666657649,0.001658666666665782,0.0019306666666656371,0.0022346666666654747,0.0021866666666655005,0.002421333333332042,0.002271999999998789,0.0025759999999986267,0.002346666666665415,0.002437333333332033,0.002762666666665193,0.0026399999999985923,0.00283199999999849,0.0029226666666651076,0.00261866666666527,0.0030293333333317176,0.0032106666666649538,0.0034879999999981397,0.003306666666664903,0.003397333333331521,0.003269333333331589,0.003679999999998037,0.0050666666666639645,0.004154666666664451,0.003717333333331351,0.0029066666666651164,0.002549333333331973,0.0019413333333322981,0.0022346666666654747,0.0018186666666656969,0.002277333333332119,0.0019359999999989676,0.00239999999999872,0.0015253333333325198,0.0022239999999988137,0.001397333333332588,0.0012853333333326476,0.001157333333332716,0.001397333333332588,0.0007413333333329379,0.0009013333333328526,0.0006719999999996416,0.0009066666666661832,0.0007466666666662684,0.001002666666666132,0.0008159999999995648,0.0013013333333326393,0.0009279999999995053,0.0017119999999990866,0.0017279999999990786,0.002021333333332255,0.004047999999997841,0.01252799999999332,0.022858666666654474,0.7936053333329101
5,-0.51584995,0.76185125,0.34650055,0.8228247,-0.5727204,0.37340114,-0.48394772,0.12294292400000001,-0.118154585,0.6830123,0.25633649999999997,-0.22628845,-0.48973623,1.4219601,1.9556711,-0.99739474,-0.36533499999999997,0.6475121,-0.10814708,0.16046973,-0.11527356,-0.6725488000000001,0.9288552999999999,-0.7255409,0.7129313,0.5080547000000001,-0.3154252,-0.26889762,-0.6014331999999999,0.18855847,0.6022934,-0.3509299,-0.26715577,1.3879805,-0.30159256,0.19940057,1.2864191999999999,0.33653677,0.37478979999999995,0.770457,0.42949277,-0.13820657,0.0664233,1.7122825000000002,-0.18063308,1.3495694,-0.13145138,-0.33440018,0.070277855,0.15442032,0.734522,-0.18272814,0.1725406,-0.77869046,1.3013266000000001,-0.34233126,0.67310196,2.5853095,1.4351798,0.415555,0.080167845,-0.14580655,0.10313361,0.031080734,1.6515125,-0.30345482,-0.21615829,0.18443467,-0.3161354,0.85974026,-0.76535356,1.7466656000000003,1.1646725,-0.49840550000000006,-0.24211563,1.1859307,-0.0013741132999999998,2.2962599999999997,0.15519823,0.41815403,0.2295742,-1.0680252000000001,1.7298218999999997,-0.2201417,0.08969604,1.9632785,0.11313635,0.5278984,0.5674485,0.84592503,0.6782239999999999,-0.21190628,-0.34264317,-0.41276940000000006,0.66304564,1.0013173,0.11082996,0.62452745,0.48171398,0.69725496,0.02442133333332031,0.01441066666665898,0.003199999999998293,0.0014133333333325795,0.0010986666666660807,0.0008106666666662343,0.0007839999999995818,0.0008853333333328613,0.0012373333333326735,0.0018293333333323574,0.002362666666665407,0.0026613333333319143,0.002565333333331965,0.002495999999998669,0.0026239999999986005,0.0025546666666653047,0.0025813333333319565,0.0025866666666652877,0.002629333333331931,0.002826666666665159,0.003066666666665031,0.003370666666664869,0.003482666666664809,0.0037013333333313593,0.003690666666664698,0.004394666666664323,0.0042186666666644175,0.005167999999997243,0.004703999999997491,0.004847999999997414,0.005594666666663682,0.006410666666663248,0.005370666666663802,0.0050453333333306425,0.003946666666664562,0.00381866666666463,0.003263999999998259,0.002858666666665142,0.0021813333333321697,0.0025119999999986607,0.0016959999999990956,0.002085333333332221,0.0015893333333324856,0.0019466666666656284,0.0014346666666659015,0.0015733333333324945,0.0013386666666659528,0.0015679999999991636,0.0012746666666659868,0.001450666666665893,0.0009919999999994712,0.0010666666666660977,0.0009066666666661832,0.0008586666666662088,0.0005546666666663709,0.0007146666666662855,0.0012159999999993515,0.0010826666666660892,0.0011039999999994112,0.0014719999999992148,0.002303999999998771,0.012879999999993131,0.025727999999986283,0.7755359999995863
6,-0.31303716,-0.12844147,-0.20369595,0.21707891,-0.74189526,-0.40573692,0.27891064,-0.8968786,-0.118154585,-0.15958229999999998,-0.38051912,-0.22628845,-0.6999199,0.5028965999999999,0.223762,-0.7702653,-0.08027791,-0.41085795,-0.10814708,-0.091250256,-0.44204345,-0.40040988,-0.16671763,-0.29890096,0.2738038,-0.12558255,-0.66505307,-0.75195867,0.08656654,0.18855847,0.17153654,-0.80507445,-0.7979705,0.47207263,-0.773691,-0.52424365,-0.060859565,0.09635682400000001,-0.15642484,-0.9583735000000001,0.3337556,0.02949731,-0.2989047,0.21329473,-0.18063308,0.13013701,0.53703487,-1.2392476000000001,-0.39762473,0.3600432,-0.49494588,0.28949055,0.31976748,-0.35788158,-0.6023808,0.25446337,-0.298425,-0.27994245,-0.14695738,-0.7387222,-0.553659,-0.42474082,-0.76662636,0.40258136,-0.19607835,-0.5340076,-0.11553630000000001,-0.94221246,-0.55868965,0.73045987,-0.76535356,-0.26034120000000005,-0.09303176,0.9530662,-0.06907819,-0.5460517,0.6939388000000001,-0.94064337,0.38481894,-0.56335807,0.2295742,-1.0680252000000001,-0.6262747,-0.11364866,0.03052237,0.53609896,-0.7984398,-0.57195026,-0.93136036,-0.5218819,-0.42702997,-0.21190628,-0.18007642,-0.67030495,-0.3231422,-0.88004947,-0.5071313000000001,-0.33134332,-0.49425098,0.97615695,0.024485333333320283,0.016245333333324667,0.002565333333331965,0.001242666666666004,0.0012266666666660125,0.0015359999999991806,0.001210666666666021,0.0008853333333328613,0.0006346666666663281,0.0006186666666663367,0.0005706666666663624,0.0007306666666662769,0.0010399999999994452,0.0011839999999993685,0.001178666666666038,0.0014133333333325795,0.001594666666665816,0.0017173333333324176,0.0018079999999990359,0.002031999999998916,0.0021226666666655345,0.00206933333333223,0.002378666666665398,0.0025759999999986267,0.002389333333332059,0.002389333333332059,0.002410666666665381,0.0029226666666651076,0.003045333333331709,0.003178666666664971,0.003434666666664835,0.003663999999998046,0.003402666666664852,0.003695999999998029,0.003071999999998361,0.0030506666666650396,0.003087999999998353,0.00273066666666521,0.0022293333333321444,0.00196266666666562,0.0019199999999989761,0.001647999999999121,0.0019253333333323066,0.0017439999999990699,0.0014559999999992235,0.001450666666665893,0.0010186666666661234,0.0012159999999993515,0.0011146666666660722,0.0010506666666661062,0.001242666666666004,0.0011519999999993855,0.001375999999999266,0.0011039999999994112,0.0011039999999994112,0.0010613333333327672,0.0010079999999994622,0.0007626666666662599,0.0011733333333327075,0.0012853333333326476,0.003061333333331701,0.01278399999999318,0.022287999999988112,0.8163199999995646
7,0.092588395,0.22767563,0.2853676,0.015163633000000001,-0.40354553,-0.9900905000000001,0.27891064,1.1427644,0.8927233,-0.15958229999999998,-0.80508953,0.8325143,0.14081475,-0.18640101,0.65673923,-0.31600627,-0.08027791,-0.10846652,-0.41048090000000004,-0.19913025,-0.27865850000000003,0.5520763000000001,0.45932403,0.12773898,-0.38488746,0.5985743,0.90827245,-0.75195867,-0.14276673,-0.5360788000000001,-0.04384189,-0.57800215,-0.7979705,-0.6270168,0.40655515,-0.31748816,-0.8307331,0.5767167,-0.5105679,-0.09395822,0.3337556,0.7841647,-0.6642326999999999,1.3375356000000003,0.6783925999999999,-0.68281794,1.3726426,-0.33440018,1.5909612,0.6684775,1.3492559,0.5728218,0.46699435,0.06292734,-1.0254269,0.25446337,1.0894707000000001,-0.9962554,-0.8250162,0.80031407,-0.71211576,0.412062,-0.5926744,-0.3404199,-0.011319263999999999,-0.76456034,0.43788466,0.18443467,0.53280437,-0.43306375,-0.29422355,-0.26034120000000005,-0.2727038,-0.13553758,0.62307155,-0.5460517,0.17245410000000003,-0.7999084,-0.3040432,0.69858605,-0.14434606,-0.3111334,0.21518837,0.41881645,-0.3836933,-0.17749089,-0.6161246,0.38125187,-0.28901370000000004,0.16202160000000002,-0.42702997,-0.70602876,0.14505710000000002,-0.67030495,-0.12590463,0.42243522,-0.04366035,0.24217913,-0.006268503000000001,-0.41835296,0.03744148936168221,0.01811170212764994,0.0038989361702106923,0.0022978723404243093,0.002127659574466953,0.0019148936170202578,0.0017499999999990694,0.0017127659574458975,0.0018936170212755887,0.0015851063829778805,0.0013297872340418456,0.0010478723404249745,0.00126063829787167,0.0010478723404249745,0.0009574468085101289,0.0009468085106377944,0.0012127659574461633,0.0013882978723396874,0.001861702127658584,0.0018457446808500821,0.0019946808510627693,0.002005319148935104,0.002106382978722284,0.0019202127659564254,0.002202127659573297,0.001861702127658584,0.00182978723404158,0.0016063829787225498,0.0018989361702117559,0.0016861702127650606,0.0018989361702117559,0.001957446808509597,0.0022499999999988033,0.0019946808510627693,0.0019414893617010949,0.002069148936169112,0.0017712765957437386,0.0017446808510629018,0.0014840425531907,0.0014255319148928588,0.0011542553191483222,0.001122340425531318,0.0011117021276589832,0.0011010638297866485,0.0010372340425526397,0.00136170212765885,0.001303191489361009,0.0015372340425523741,0.0014521276595736955,0.0013191489361695109,0.0012074468085099962,0.0011755319148929915,0.0011382978723398199,0.0009787234042547986,0.0009468085106377944,0.0012978723404248414,0.0012659574468078373,0.0010319148936164724,0.0011382978723398199,0.0009734042553186312,0.002430851063828494,0.012468085106376349,0.02431382978722111,0.8138510638293543
8,-0.51584995,-1.0187342,0.04083583,-1.196328,-1.0802448999999998,0.37340114,-1.2468059999999999,-1.4067893,-1.2734436000000002,-0.72131205,-0.9112321,-1.1338336000000002,-1.1202872,-0.9905815999999998,-1.2916584,-1.6787831999999998,-1.0779777,-1.0156409,-1.0151485,-0.37893024,-1.0955832,-0.6725488000000001,-0.6362489,-0.93886083,-0.82401496,-0.66870016,-1.189495,-1.2350197,-1.289433,-0.7776246,0.17153654,-0.80507445,-0.7979705,-1.1765615,-0.773691,-1.0411323000000001,-1.0232016,-1.5849028,-1.2188541000000002,0.42469093,-1.0065645,-0.55746627,-1.2122247,-1.0983196000000002,-1.2114638999999998,-1.2925341000000001,-0.9670591999999999,-1.2392476000000001,-0.74855167,-0.9765055,-0.24905232,-0.9382780999999999,-1.0052743,-0.35788158,-1.2369499,-1.0883245000000001,-0.5760041,-1.3544120000000002,-1.2770553999999998,-0.5463427,-0.71211576,-0.8431421999999998,-0.5926744,-0.7119205,-1.1198738000000001,-1.2256658999999999,-0.36709127,-1.3177614,-0.8012439,-1.0794656999999999,0.17690651,-1.1726171,-0.45237583,-0.8612734000000001,-0.9342654,-1.0554583,-1.2181716999999999,-0.94064337,-1.2225261,-1.1242222,-0.8921866,-1.2572482,-1.1311525,-0.6461138000000001,-0.6795616999999999,-1.0949636,-1.1630702,-0.49862700000000004,-0.7172448,0.16202160000000002,-1.1638659,-1.2001513000000001,-0.42392656,-1.4429115,-1.1120925,-1.0247700000000002,-1.2795829,-0.5225175,-0.98223346,-1.115608,0.021568720379136697,0.009872037914687264,0.0028388625592403608,0.002194312796207491,0.002170616113743047,0.0018293838862550567,0.0017725118483403921,0.0017061611374399495,0.0015781990521319534,0.0014834123222741786,0.0015924170616106194,0.0019952606635061628,0.0023554502369657077,0.0024502369668234834,0.002763033175354141,0.003075829383884798,0.003189573459714128,0.003023696682463022,0.0036445497630314475,0.003985781990519438,0.004668246445495418,0.0052559241706136225,0.005601895734594502,0.005473933649286505,0.005829383886253162,0.009791469194308157,0.0058436018957318285,0.0060521327014189325,0.00731279620852734,0.010900473933644123,0.010824644549757905,0.017943127962076803,0.012232227488145862,0.009834123222744157,0.009582938388621051,0.0067914691943095785,0.0040379146919412145,0.0039194312796189965,0.002867298578197693,0.002677725118482143,0.0022559241706150445,0.002454976303316372,0.0017393364928901711,0.0019194312796199434,0.001530805687203066,0.0014123222748808472,0.0010710900473928572,0.0011184834123217446,0.0008151658767768647,0.0009194312796204172,0.0007251184834119786,0.000890995260663085,0.001056872037914191,0.0008957345971559737,0.0008815165876773075,0.0008578199052128637,0.0008009478672981986,0.0008388625592413085,0.0012180094786724085,0.0018483412322266122,0.00363981042653856,0.007431279620849558,0.023023696682453545,0.7181232227484748
9,0.7010267,-0.30650002,-0.63162655,-0.38866693,-0.5727204,-0.016167894,-0.10251853,-0.6419232,0.17066768,-0.44044718,-0.48666173,-0.5288035,-0.27955258,0.7326625,0.007273366999999999,-0.31600627,-0.08027791,0.49631634,-0.25931397,2.3540294,-0.6054284000000001,-0.5364793000000001,-0.32322806,-1.1521808,0.49336755,-0.21610215,-0.3154252,-0.26889762,-0.14276673,0.9131957,0.17153654,-0.1238576,-0.44409399999999993,0.47207263,-0.30159256,0.5095337999999999,0.32407722,0.09635682400000001,0.37478979999999995,-0.61260736,-0.33640447,-0.55746627,0.6144153,-0.5361991999999999,-0.18063308,0.7398531999999999,1.0383996,-0.33440018,0.5381804,-0.15401399,-0.7408395000000001,0.28949055,-1.0052743,-0.49815119999999996,-0.81390387,-0.043933935,-0.8535833,1.5108399,0.757121,0.030795924,-0.39520229999999995,-0.14580655,-0.76662636,0.89791554,-0.011319263999999999,-0.07290205,-0.26646929999999996,0.7477581999999999,-0.43741253,1.3768618000000001,-0.058658514,-0.26034120000000005,0.08664028,1.5578459999999998,-0.5881905,0.4727615,-0.17520234,-0.5184386,-0.3040432,-0.28292605,0.8527745999999999,0.06731247,0.21518837,0.20583041,0.32639070000000003,0.12833332,0.29545158,-0.64527345,0.5674485,-0.09444219599999999,-0.058611985,-0.95309,-0.18007642,0.102301605,-0.3231422,-0.5906084,0.26532027,0.62452745,0.23772272,-0.139451,0.02500266666665333,0.01733866666665742,0.005711999999996954,0.002975999999998413,0.0019359999999989676,0.001365333333332605,0.0015093333333325285,0.001146666666666055,0.0012159999999993515,0.0012959999999993088,0.0010773333333327587,0.0011946666666660295,0.0013706666666659355,0.0015253333333325198,0.0012533333333326648,0.00098133333333281,0.0010879999999994195,0.001231999999999343,0.0012799999999993173,0.001365333333332605,0.0012746666666659868,0.00119999999999936,0.0012586666666659953,0.0015146666666658588,0.001562666666665833,0.0016799999999991039,0.0013386666666659528,0.0012799999999993173,0.0014239999999992403,0.0016533333333324516,0.002170666666665509,0.002975999999998413,0.003242666666664937,0.002693333333331897,0.00207466666666556,0.001786666666665714,0.0010933333333327502,0.0012693333333326565,0.0009706666666661491,0.0008586666666662088,0.0008426666666662173,0.0007519999999995988,0.0006559999999996501,0.0008959999999995223,0.0005653333333330319,0.0005546666666663709,0.0005973333333330147,0.0005973333333330147,0.0005706666666663624,0.0006933333333329635,0.0008053333333329037,0.0012853333333326476,0.0015679999999991636,0.001562666666665833,0.001146666666666055,0.001167999999999377,0.0008213333333328952,0.000917333333332844,0.0017279999999990786,0.002314666666665432,0.0040906666666644855,0.012277333333326786,0.02155733333332184,0.8368426666662203
