,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.5168119,0.9743709,1.1487879,0.29254463,-0.83777666,0.7916122,-0.21593621,-0.07057345,0.9497365,-0.45319927,-0.2608077,1.1269155,-0.23270132,1.2477,-0.528033,0.4951151,0.6928716,0.19376539,0.2137213,0.16306691,-0.6149277,-0.24964824,0.58155596,-0.4657647,-0.00856691,-0.21985899,-0.70413226,0.7831556,-0.7093033,-0.4349747,3.9028978,0.0915999,-0.379779,1.4225354,1.4800254,0.16790415,-0.04238584,-0.09667581,-0.56459624,-0.19918554,0.532212,-0.28384918,-0.34158128,0.18502556,0.99677163,1.3505971,0.40853614,-1.300757,-0.009283193,-0.24696709,1.9347405,1.3739629,0.21219002,0.29263222,-0.40621457,-0.4821912,0.72715837,0.1717015,-0.36549944,-0.41274,-0.8791529,-0.28981638,0.70992285,-0.44774395,1.2291619,2.4264755,0.7842301,-0.4877532,-0.5900054,-0.06425425,-0.5275534,1.4035586,-0.21669187,2.593161,0.8569132,1.0562297,0.13898489,2.0025427,-0.40463546,0.19027472,-0.7953354,0.04802251,-0.50063133,-0.32187986,-0.4595151,1.8483357,-0.18875563,-0.27040595,-0.6368101,0.89450586,0.36496976,-0.53465873,-0.2546904,-0.08497436,0.2819106,-0.24641046,0.32998735,2.1372547,0.969237,-0.67790294
1,-0.30608925,1.2994825,0.70666075,3.5340245,0.55864924,0.5423553,0.21381302,0.24451613,-0.051742107,1.7496711,-0.2608077,-0.24940273,2.0291028,3.7554903,0.73227215,-0.61933434,1.4662385,2.3942833,0.90842986,1.1093038,-0.1279896,-0.019553458,1.9583915,1.1765832,0.7620727,1.5159358,3.9447572,0.7831556,0.65019476,0.8259259,2.7898147,1.5571983,0.873881,0.78834784,1.1554078,-0.49757496,0.30077,0.050224923,1.5540084,-0.19918554,3.014996,0.943738,0.9784808,0.79409677,3.012997,0.11226936,2.9516556,0.7188979,1.869634,1.7245737,0.37447694,0.9681697,0.31087396,-0.40417668,1.21573,-0.07051165,1.9872341,2.4613907,2.1409845,1.3409323,2.8590937,0.27061832,0.15180133,2.0695722,2.405104,1.4197547,0.7842301,-0.743243,0.07342287,0.58276397,0.40302134,0.7733894,0.11080544,1.0641283,-0.13948224,0.26229227,0.7226062,1.0943085,1.1152147,0.9654681,-0.7953354,0.610219,0.76517487,0.45616737,-0.27453923,1.4323574,1.3700184,-0.6782313,0.039345898,3.1927552,2.6869485,2.2377136,0.40846568,0.6563538,-0.8502067,-0.56776017,-0.36573592,0.7676992,-0.1042162,-0.30846956
2,-0.30608925,-0.32607535,0.48559716,-0.4792363,0.35915983,1.1654974,0.10637572,-0.59572273,0.377463,1.309097,0.04291769,0.8093036,-0.6318432,0.3072787,-0.70807666,1.6095645,-0.08049538,0.19376539,-0.017848222,0.16306691,-0.8583967,0.44063613,-0.5449459,-0.13729511,0.28042296,-0.37765852,1.1554235,0.24667986,0.31032023,-0.15477456,-0.37819105,0.0915999,-0.021590441,0.15416022,-0.25126854,-0.9412277,0.47234794,-0.6842788,-0.40162665,-0.7678054,-0.4609015,-0.011052037,0.27444768,0.44605607,0.06620624,0.8088288,0.045233373,-0.40313265,-0.14349157,-0.55028105,0.20111433,-0.046313383,-0.2812297,-0.7525812,-0.11131559,-0.4821912,-0.37540793,-0.9731431,0.35063884,0.06553426,1.363795,-0.28981638,-0.40632012,-0.27992287,-0.4171574,0.2116899,0.031607155,0.7896956,-0.45731977,-0.2260088,-0.26167488,-0.48694894,-0.41319025,0.6054184,0.8569132,-0.2669994,0.43079552,1.699798,1.1152147,0.5003521,-0.14901893,0.11048879,0.44872332,-0.49477926,1.0202918,-0.092896335,0.8031915,-0.27040595,0.49011657,0.21855015,0.98416406,0.50498086,0.62951773,-0.27030638,0.47059682,-1.0497847,-0.5976437,-0.85086656,2.9819617,-0.49318624
3,0.3260788,-0.16351958,-0.39865708,-0.01616773,-0.4387978,0.043841604,-1.0754347,-0.38566303,-0.9101523,-0.8937734,0.9540939,-0.9904972,-0.3657486,-0.162932,0.55222857,-0.17355455,-0.8538623,0.19376539,-0.24941775,-0.40467528,-0.1279896,-0.47974303,-0.419779,-0.3015299,-0.49021667,0.09574004,0.03969008,-0.11097063,-0.5960118,-0.29487464,-0.8919217,-0.6411993,-0.7379676,-0.79712117,-0.46768028,-0.27574858,-0.21396376,-0.3904773,-0.23865707,0.6537442,0.532212,-0.28384918,-0.34158128,-0.6850761,-0.8643592,-0.6616855,-0.8630236,-0.62753874,-0.14349157,0.81463176,-1.012424,-0.85789984,0.014822129,-0.5783789,-0.25876507,0.06671487,-0.5329174,-0.3371183,0.35063884,-0.5721647,-0.50532824,0.08380675,-0.33655494,0.055719282,-0.4171574,-0.89570284,-1.0973272,-0.4877532,-0.5900054,-0.06425425,-0.3946141,0.35327664,-0.54418916,-0.8471628,0.19264957,-0.66396815,0.13898489,-0.7221598,-0.40463546,-0.42988002,-0.57989657,-0.514174,-0.1841798,-0.40832958,-0.4595151,-0.6475341,0.519778,-0.6782313,-0.33629635,0.083358996,-0.40902314,-0.53465873,-0.69679445,-0.08497436,0.84796923,-0.4070853,-0.13382816,-0.4773514,-0.9093061,-0.67790294
4,-0.7275346,-0.9762985,-0.951316,-0.6335925,-1.037266,-0.95318586,-1.1828719,-0.80578244,-0.62401557,-0.8937734,-0.8682585,-1.0963678,-1.1640323,-0.9466165,-0.88812023,-1.0651141,-0.46717885,-0.53974056,-0.9441263,-1.1616648,-1.3453348,-1.4001222,-0.6701127,-0.7942343,-0.39388672,-0.85105705,-1.261999,-1.1839222,-0.8225948,-0.29487464,-0.72067815,-1.0075989,-1.0961561,-0.9556681,-0.684092,-1.163054,-0.90027547,-0.6842788,-0.8905354,-0.6256504,-1.1229771,-0.42024776,-0.86960614,-0.6850761,-1.1745477,-0.739081,-1.044675,-1.0763509,-0.9487418,-0.853595,-1.012424,-0.55355495,-0.87333333,-0.7525812,-0.8485631,-1.1683238,-0.84793633,-0.84593815,-0.72356856,-0.7315895,-0.69224054,-0.28981638,-0.26678976,-0.61556506,-0.8875343,-0.7950308,-1.285483,-0.4877532,-0.9880624,-1.1965362,-0.6604926,-0.90706176,-0.4786897,-0.8471628,-1.1358777,-0.92861396,-1.3200682,-0.7221598,-1.2731212,-1.0500348,-1.2262131,-0.57664025,-1.1335344,-0.32187986,-1.0144427,-0.9248529,-1.1807027,-0.6782313,-0.8621955,-0.9981702,-1.1830161,-0.18811221,-1.1388985,-1.3822986,-1.2275791,-0.88910985,-0.9455053,-0.97537166,-1.311851,-1.0473362
5,0.5368015,2.7624848,1.7014468,0.44690084,0.75813866,0.043841604,-0.86056006,1.5048745,1.8081467,-0.6734863,0.3466431,-0.56701463,1.6299608,1.2477,2.172621,2.2782342,2.4973943,1.1717733,2.0662775,1.1093038,0.11547943,1.3610153,0.20605533,2.6546965,2.110692,3.093931,1.5273347,2.0349324,1.6698183,4.0482273,0.9061356,0.82439905,-0.7379676,-0.16293357,2.2374663,0.16790415,1.3302375,-0.09667581,0.5761909,1.5066739,0.86324984,1.898528,0.71446836,0.27203572,2.8579025,0.4992468,0.045233373,0.045679543,1.6012173,0.96628875,0.8945648,0.15658323,1.0016615,2.5572612,1.0682803,-0.07051165,1.6722152,1.0621362,0.35063884,1.9786311,0.24232109,2.1387339,0.082036145,1.0626458,1.817133,0.2116899,1.9131645,0.53420585,0.6041655,0.25925487,1.4665352,2.033728,0.89679897,0.5289668,0.35871547,1.3208756,1.3062274,-0.11667035,1.5494576,1.4305841,1.5744917,-0.26430887,2.3474326,1.3206643,0.09541249,2.541633,2.078552,0.7491574,-0.71193856,3.4631376,2.2225528,1.891167,1.7347779,0.10035767,2.9235177,1.6816877,0.79380286,2.26176,1.1034187,0.43039715
6,1.1689695,0.9743709,0.48559716,0.29254463,1.7555858,-0.70392895,-0.5382481,-0.1756033,-0.48094723,-0.6734863,1.1059566,-0.461144,0.56558245,0.3072787,-0.16794583,-0.61933434,2.4973943,0.07151439,0.67686033,0.3523143,0.35894847,-0.019553458,-0.044278406,0.68387884,0.47308284,0.41133907,0.5975568,0.60433036,0.65019476,4.1883273,0.39240494,0.82439905,-0.5588733,-0.6385743,0.28976083,0.3897305,0.47234794,-0.6842788,1.2280692,0.22727934,0.035655256,0.6709409,-0.077568874,0.27203572,1.1518658,1.1184107,0.9534903,0.49449176,-0.14349157,-0.55028105,0.37447694,-0.046313383,-0.08386181,-0.055772237,-0.25876507,-0.34496468,0.09712049,0.80772626,0.17160428,0.54380846,-0.13150357,0.4574299,-0.19702458,0.22354037,0.87637913,0.010345765,0.9723858,0.02322632,-0.3246341,0.09750031,0.6688998,0.7733894,0.56930166,0.07025692,0.19264957,-0.2669994,1.0144168,0.18607436,0.029607443,0.5003521,-0.14901893,0.11048879,0.44872332,0.19681829,0.83531594,0.32308194,0.37807128,-0.27040595,-0.03578255,0.083358996,1.4485599,2.122198,-0.03363837,0.4710217,-0.09546183,0.55696374,-0.24978204,0.5186891,0.029965447,0.43039715
7,-0.5168119,-0.00096379215,-0.06706174,0.601257,1.7555858,-0.080786824,-0.32337353,0.24451613,1.2358732,0.20766184,-0.4126704,-0.24940273,0.96472436,-0.162932,0.012097761,2.0553443,0.04839911,0.43826738,-0.48098728,1.8662934,1.3328246,-0.24964824,0.080888465,0.5196441,-0.104896866,-0.6932576,1.3413792,0.60433036,-0.48272032,-0.29487464,-0.46381283,0.6411993,0.5156924,-0.16293357,0.83079016,1.4988624,0.9870817,-0.3904773,0.4132213,0.3694343,0.035655256,-0.011052037,-0.25357714,-0.51105577,1.1518658,-0.11991712,-0.3180694,3.6361773,-0.27769995,0.056346864,2.108103,-0.45210662,0.8042937,2.2088568,0.47848237,-0.34496468,0.8846679,1.570956,-0.007430292,0.38438374,-0.13150357,1.5782992,0.012270963,0.72700363,0.28840798,0.010345765,0.59607434,-0.23226345,0.07342287,0.09750031,1.0677174,-0.48694894,0.37280327,-0.46490458,0.35871547,1.1885527,1.0144168,-0.11667035,0.8980932,0.9654681,1.7899305,0.7976178,2.1892068,0.19681829,0.6503401,0.32308194,-0.18875563,0.7491574,0.26473123,0.48893243,0.51976836,0.042918805,0.62951773,2.6950061,1.7914003,0.55696374,0.9097567,0.8922042,0.029965447,0.61511385
8,-0.9382573,0.32414776,-0.17759351,-0.3248801,-0.2393084,-0.45467213,-0.9679974,-0.28063318,1.2358732,1.5293841,-0.2608077,-0.461144,-0.09965402,-0.63314265,0.19214137,1.3866746,-0.20938987,-0.1729876,0.44529083,1.6770461,0.8458866,0.44063613,-0.5449459,0.35540926,0.08776304,-0.85105705,0.41160125,0.24667986,-0.3694288,-0.4349747,-0.46381283,0.2747997,-0.20068473,-0.6385743,0.39796668,0.16790415,0.64392585,0.49092713,-0.23865707,0.22727934,0.035655256,0.6709409,0.010435267,-0.6850761,0.53148896,-0.5068946,-0.49972078,1.6165223,0.25913355,0.20800385,0.5478396,0.7652731,-0.08386181,-0.055772237,0.036133897,-0.20773816,-0.37540793,-0.46432325,-0.36549944,-0.25331524,-0.69224054,0.27061832,-0.33655494,-0.1121018,-0.4171574,0.010345765,0.031607155,-0.4877532,-0.5900054,0.09750031,-0.5275534,-0.27689254,-0.3476908,0.07025692,-0.13948224,-0.66396815,1.5980381,0.38790417,-0.187514,0.3453134,0.0664199,-0.07691004,-0.8170829,-0.49477926,-0.08956337,0.18442251,0.519778,0.9530701,-0.48655322,0.3537413,0.05537261,-0.07259671,0.40846568,-0.4556384,0.47059682,-0.728435,-0.5976437,1.1412144,0.56669205,0.060963802
9,-0.09536656,0.48670354,-0.06706174,1.3730379,0.55864924,-0.33004367,-0.0010615902,0.24451613,0.23439464,0.4279489,0.9540939,0.1740798,0.69862974,0.3072787,0.9123158,0.27222523,0.1772936,0.07151439,0.2137213,-0.40467528,-0.37145865,-0.019553458,1.7080578,0.68387884,0.3767529,0.09574004,0.41160125,0.06785461,0.08373721,0.6858258,1.163001,0.6411993,0.15750384,0.6298009,0.18155494,0.6115569,0.12919208,-0.537378,0.2502517,0.22727934,0.20117417,-0.14745061,-0.34158128,2.5343,0.53148896,0.34445584,0.7718389,-0.17872655,0.25913355,-0.70193803,0.37447694,1.6783079,0.11350607,-0.055772237,0.62593186,1.43898,-0.21789844,0.29890645,0.35063884,0.86265796,0.4292334,0.08380675,0.15180133,1.0626458,-0.4171574,1.3190826,0.40791863,0.2787161,-0.19194844,0.09750031,0.53596056,0.14322023,0.11080544,-0.0061947224,-0.13948224,-0.13467647,-0.15282576,1.3970532,-0.6217569,0.65539074,0.0664199,1.7970783,-0.34240556,0.19681829,-0.27453923,-0.092896335,-0.8972893,-0.47431862,1.9926856,-0.4574056,0.36496976,-0.18811221,0.8505697,-0.27030638,-0.6615205,0.23561408,-0.8295514,-0.35284635,-0.50676113,0.61511385
