,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.4217279,-1.1109505,-0.7970037,2.1657116,-0.49483258,1.466822,-1.3626183,-0.41845614,-0.7416859,-0.7106194,-0.3039826,-0.875356,-0.5022434,0.42691866,0.59479165,-0.5498271,-0.8705315,2.0229177,3.2346783,-1.2567462,-0.7582864,-1.0329069,-1.2365315,-0.8328845,-0.2549997,-1.0100683,-0.2951628,0.89318883,-1.0577065,-1.0705192,-0.04458115,-0.5215462,2.2769997,-1.39622,-0.834923,-0.8263228,-0.87047106,-0.9326833,-1.1304474,-0.54367334,-0.7752114,0.106154144,-0.15348233,-0.66193396,-0.48200437,-1.1185709,-1.2007731,-0.009814739,-1.0492817,-1.0445668,0.489125,-0.13975552,0.20832117,-1.2137184,2.806692,-0.32462016,0.5398434,0.89874446,-0.5697911,-0.6625949,0.4373338,0.025719548,-0.89778805,-0.21568722,-1.6511155,-0.8416825,-0.69893575,-0.69539064,-0.26540744,1.5162531,-1.3060075,-1.0588263,2.4733822,-0.49987477,-0.42214414,-0.41389745,-1.3719599,-0.9076235,-0.31446034,-0.33404353,-0.8997671,-1.0389787,-0.54060686,1.5070149,-1.2808453,-0.2251248,-0.5524943,-0.7355525,-1.4446646,-0.9909862,-0.904783,2.3116522,-1.4373112,-1.3306571,-1.4447107,-0.18370444,0.38337392,-0.4752513,-0.79477155,3.4843738
1,-0.5974123,-0.7678129,0.33308902,-0.22878066,-0.035896912,-0.7083505,0.89928836,0.578338,-0.85836864,0.30839473,-0.49854687,1.0568894,0.51882315,-0.33043703,0.37229553,-0.6406556,-0.29984558,-0.2104366,0.37179667,-0.38735327,-0.5611007,0.8918828,-1.0335249,0.48014358,-0.40959135,-0.5012558,0.22194798,-0.35381854,-0.25478762,-0.12406929,0.16196436,-0.69528025,-0.8297476,-0.846941,-0.4251697,-1.0334162,-0.18946736,-0.3354664,-0.658389,0.4592674,-0.46573967,-0.27882144,-0.8778613,-0.5014555,-0.48200437,-0.2531886,-0.95556873,-0.40633178,-0.5774319,0.11079727,0.38168344,-0.13975552,-1.0746325,-0.76187336,-0.32290813,-0.47543266,0.35375404,-0.45571166,-1.092646,-0.4849885,-0.5695973,-0.82877856,-0.098523214,-0.47077402,-0.7460264,-0.374595,-0.69893575,-0.2634444,-0.26540744,-0.8126432,-0.030724669,0.14343852,0.064219885,-0.49987477,-0.18915747,-0.7510236,1.3542224,-0.23025918,-0.49804705,-0.894482,-0.21476854,-0.009782496,0.19196859,-1.0821522,0.2199131,-0.8081402,-0.5524943,-0.36446956,-1.4446646,-0.13170041,-0.904783,0.95122296,0.12662932,0.79452276,0.13985407,-0.68247175,-0.90923333,-0.6273438,0.28222206,0.103977874
2,-0.4291506,-0.7678129,-0.7100735,-0.8274037,-0.72430044,-0.9060934,-0.85997236,-0.9168532,-0.39163792,-1.0502908,-0.8876754,0.19811364,-0.5022434,-1.0877928,-0.9626813,-0.5498271,0.27084038,-0.95488805,-1.0596441,-0.8220497,-0.9554722,-0.83029747,-0.42450497,-0.61404645,1.290917,-1.2644746,-0.1658851,-0.8882503,-0.656247,0.6330907,-0.45767218,-1.0427485,-0.63557595,-0.846941,0.18946023,-0.8263228,-0.70022017,-1.330828,-1.1304474,-1.0451437,0.15320383,-0.5675531,-0.58810973,-0.340977,-0.22844999,-1.3349166,-0.71036434,0.3867023,-1.2852066,-0.054254726,-0.69273216,-0.13975552,0.047951967,-0.53595084,-0.48762393,-0.47543266,-0.5766928,-0.8251088,-0.5697911,0.58064985,-1.0730628,-0.48697934,-0.29833943,-0.72586083,-0.7460264,-1.3087701,-0.37044567,-0.69539064,-1.0368075,-0.64629346,-0.8809132,-0.9085432,-0.67706084,-0.66315854,-1.1211042,-0.5824605,-1.1772326,-0.004471077,-0.13087365,-1.2681077,-0.21476854,0.19605675,-0.7847987,-0.90954113,0.0055190455,-1.099648,-1.371505,-0.92109394,-1.4446646,-0.9909862,-0.904783,-0.27316344,-0.3946842,-0.6931032,-0.5392451,-1.6800064,0.38337392,-0.6273438,-0.25627476,-1.0228208
3,1.5899895,0.4331688,-0.10156203,-0.8274037,-0.49483258,-0.31286457,-0.35732648,-0.41845614,-0.85836864,0.9877375,-0.6931111,1.0568894,0.11039651,-0.33043703,1.9297684,0.72177184,0.6512977,0.347902,-0.10535024,0.6993877,-0.5611007,0.18274975,0.59052813,-0.61404645,-0.10040801,0.26196292,0.9976142,-0.8882503,1.5517796,-0.12406929,-0.6642177,0.3471242,1.5003129,0.068523936,0.39433688,1.8658903,0.1510345,-1.1317556,0.9151389,-0.29293814,-0.7752114,0.29864195,0.42602086,-0.66193396,0.025104418,0.8285393,0.63825965,0.78321934,0.60219246,3.2467854,-0.048082788,2.0866337,1.3309056,0.81958425,0.006523435,2.0883796,-0.5766928,0.40621498,-1.092646,0.58064985,-0.06613174,0.70931804,0.5009254,0.42202982,0.6116073,-0.374595,-0.5346907,1.8962866,0.69884276,1.3499033,0.3943696,-0.7582601,-0.12110031,-0.66315854,0.2768159,0.76604396,0.96476775,2.027622,0.23629975,-0.33404353,0.24189714,0.6077352,-0.7847987,1.1617925,1.9350655,-0.51663256,1.0855271,1.6764866,-0.21604285,0.040156756,-0.1818156,-0.40920636,0.3004005,-0.9056212,-0.99197793,-0.4330881,-0.47836426,0.58939606,0.461721,0.7800571
4,-0.4291506,-0.25310645,0.07229839,-0.6278627,-0.95376825,-0.51060754,1.6532573,-0.6676547,0.77518886,-0.88045514,-0.10941829,-0.23127423,-0.7064567,1.4367262,0.59479165,-0.45899862,-0.8705315,-0.58266234,-0.3439237,-0.8220497,-0.5611007,0.08144502,-0.01849172,-0.8328845,-0.2549997,-1.0100683,-0.6829959,-0.17567463,0.54813117,0.2545107,0.3685099,-0.17407803,-0.4414042,0.4347099,-0.834923,-0.4121362,1.6832929,0.65989506,-0.18633062,-0.7944085,-0.15626793,-0.8562848,-0.44323394,-0.82241243,0.025104418,-1.1185709,2.4772923,-0.009814739,-0.34150705,-0.21930672,-1.0150568,-0.36239442,-0.43315566,-0.76187336,-0.6523397,0.4294423,-0.94887155,-1.0713736,0.4759187,-0.8402013,-0.7374191,-0.14518008,-0.098523214,-0.72586083,0.38533503,-0.374595,-0.37044567,-0.69539064,0.5059927,-0.31359395,-1.0934603,0.29372162,-0.3064205,-0.17330717,-1.1211042,-0.5824605,-0.2035961,-0.4560473,-0.6816338,0.03958212,-0.21476854,0.401896,-1.0289905,-0.3917077,-0.6376631,0.35789064,-0.5524943,-0.55001104,-0.4617672,-0.13170041,-1.1457721,-0.68129224,-0.22091302,-0.9056212,-0.7656115,-0.4330881,-0.1911182,-0.7794363,-0.61527264,-1.2481806
5,0.24389613,-0.25310645,0.24615881,-0.22878066,2.7177172,-0.51060754,0.89928836,1.0767351,0.30845815,2.6860943,-0.49854687,-0.016580295,0.9272497,1.4367262,-0.072696745,-0.004856135,-0.29984558,-0.7687752,-0.8210706,0.047343135,-0.16672927,0.4866639,0.38752154,0.48014358,3.4552004,1.2795879,0.22194798,0.536901,0.54813117,-0.6919393,1.1946919,1.0420605,0.52945435,-0.846941,1.2138435,0.20914376,0.66178733,-0.13639413,-0.028977826,0.7100026,-0.6720542,1.3573248,1.1503999,-0.18049856,0.2786588,0.17950255,-0.5877622,1.1797364,-0.10558217,0.93605727,0.59656656,-0.80767226,0.047951967,2.1751194,0.99481815,-0.47543266,0.5398434,0.15995023,-0.5697911,0.40304345,0.26951197,1.2220169,-0.098523214,1.6974639,1.0641519,0.09249255,-0.37044567,0.81642115,1.6630929,-0.64629346,1.6696525,-0.607977,0.6201804,-0.82644236,0.2768159,1.6088592,0.57531315,-0.9076235,1.1542332,-0.894482,0.6985628,1.0194137,1.1687359,1.5070149,1.0774893,0.35789064,1.3585306,0.9343207,-0.21604285,-0.6472719,1.2641191,-0.1371205,-0.74222654,1.0070407,2.403518,-0.4330881,0.09612786,-0.6273438,0.461721,1.0054169
6,0.5804195,0.2616,0.33308902,0.56938344,-0.035896912,-0.31286457,1.9045801,-0.41845614,-0.27495524,0.9877375,0.085145995,0.6275015,0.31460983,1.4367262,0.37229553,-0.7314841,0.46106905,0.347902,1.5646639,0.48203954,0.22764218,2.2088442,0.1845149,1.7931716,1.4455087,0.77077544,2.5489466,0.3587571,-0.05405794,1.0116707,0.57505536,-0.17407803,0.33528265,-0.48075503,0.39433688,-0.4121362,0.1510345,0.65989506,-0.028977826,1.7129433,-0.36258242,-0.37506533,1.1503999,0.4614153,0.2786588,1.477576,0.5156574,-0.8028488,2.0177417,0.93605727,1.8858653,0.7508002,1.0101672,0.5936617,0.17123923,-0.17380768,0.5398434,0.7756121,-0.3955061,-0.6625949,-0.2339536,0.5384184,0.5009254,0.29448643,1.0641519,1.4937551,-0.86318076,0.600448,1.2773929,-0.31359395,0.18182246,0.29372162,0.9908208,-0.010023357,0.74278927,0.5974809,0.96476775,0.6728932,-0.6816338,-0.14723071,0.47022998,0.6077352,0.6803522,-0.21909656,-0.42326906,0.35789064,0.2665164,0.3776963,0.7668546,-0.13170041,2.2280757,0.13496538,-0.74222654,0.15696879,-0.08651233,0.06567923,-0.33474123,0.58939606,-0.07677581,0.32933763
7,-0.2608889,3.8645453,-0.014631818,1.3675475,2.7177172,3.4442515,3.161195,0.3291395,-0.27495524,2.0067515,3.1981745,2.345053,1.131463,1.94163,1.039784,-0.45899862,1.2219837,-0.7687752,0.84894353,0.91673595,1.6079421,0.58796865,2.6205943,2.0120096,-0.10040801,0.26196292,0.6097811,0.3587571,1.7525094,-0.12406929,0.9881464,1.3895286,1.6944846,0.9839889,0.18946023,0.20914376,2.5345476,2.2524736,2.0166085,1.7129433,0.25636107,0.8761053,-0.29835814,0.30093685,-0.48200437,2.1266127,-0.09735346,-0.009814739,1.309967,0.11079727,-0.37040746,1.6413559,1.3309056,-0.08410582,0.5006708,-0.022995187,0.7259328,-0.33257928,2.2187684,-0.12977573,1.276443,1.7347158,0.7007416,0.29448643,0.6116073,0.79312384,2.5859647,0.600448,1.855943,0.68450445,-0.030724669,0.7445709,2.102742,0.47982806,-0.6551308,0.2603548,3.3014958,1.8018337,-0.49804705,3.2154002,0.6985628,2.04861,2.145503,0.98918146,0.2199131,0.94090605,0.53951997,1.3054036,0.7668546,0.55572826,-0.1818156,-0.1371205,2.5594258,2.0696306,0.8189533,0.31506288,1.1014891,2.5665984,1.0002178,-0.121381864
8,0.7486812,0.2616,-0.7100735,-0.6278627,2.4882493,0.082621336,0.39664242,2.0735292,-0.39163792,-0.5407837,-0.10941829,-0.23127423,0.51882315,-0.07798513,-0.2951929,1.2667428,1.4122123,0.16178913,2.041811,-0.8220497,0.030456452,-0.5263833,0.9965414,0.042467568,0.054183662,1.2795879,0.6097811,0.536901,-0.656247,-0.6919393,1.8143286,-0.00034396356,0.33528265,0.25161693,1.2138435,1.2446103,-0.5299692,0.85896736,-0.18633062,-0.29293814,-0.36258242,0.39488584,-0.15348233,0.14045838,3.0677574,1.0448849,0.2704531,0.3867023,0.36626756,0.93605727,0.59656656,-0.13975552,2.1327517,1.2714293,0.335955,0.88187975,1.6563795,1.5144064,0.6502037,3.5999584,2.6190178,0.025719548,-0.6979718,1.6974639,-0.9722987,0.5595801,0.94351447,1.0323943,-0.0725574,1.8489525,0.6069167,-0.607977,1.5467814,0.9696795,0.74278927,0.934607,-0.008868782,0.22131702,2.9901001,0.03958212,-0.21476854,0.19605675,0.92454404,-0.21909656,1.2918833,0.35789064,0.2665164,1.6764866,0.27540588,0.040156756,2.2280757,-0.0010775609,-0.9159977,-0.4805852,1.4980525,2.0607486,2.5377195,-0.93152875,1.5387146,1.2307765
9,0.24389613,-0.42467526,0.7677401,-0.6278627,0.19357093,-0.7083505,0.39664242,0.079940945,-0.50832057,0.9877375,-0.49854687,-0.875356,-0.2980301,-0.07798513,-0.072696745,-0.6406556,-0.10961692,0.5340149,1.3260905,-0.8220497,-0.5611007,-0.72899276,-0.42450497,-1.0517225,-0.40959135,-0.5012558,-0.4244405,-0.7101064,-0.85697675,-1.0705192,-0.25112665,-0.69528025,-0.8297476,-0.48075503,-1.0397997,-0.20504287,-0.70022017,-0.73361105,-0.18633062,-0.29293814,-0.8783687,-0.18257755,-0.58810973,-0.66193396,0.025104418,-1.1185709,-0.09735346,-0.8028488,-0.34150705,-0.7144627,-0.048082788,0.30552232,-0.11241724,-0.76187336,0.17123923,-0.17380768,0.35375404,0.40621498,-0.7440761,-0.6625949,-0.06613174,-0.82877856,-0.49815562,-0.72586083,-0.7460264,-0.60813874,-0.69893575,0.3844749,0.5059927,0.35180497,0.6069167,0.29372162,-0.67706084,-0.010023357,-0.8881175,-0.24533439,0.18585853,-0.23025918,-0.6816338,-1.2681077,0.24189714,-0.009782496,-0.54060686,-0.90954113,-0.42326906,1.2324138,1.9045378,0.0066133616,-0.9532159,0.040156756,0.30016267,-0.68129224,-0.9159977,-0.2680672,-0.31287873,-0.68247175,-0.6219873,-0.4752513,-0.07677581,0.7800571
10,0.07563444,0.60473764,0.07229839,-1.2264857,0.42303875,-0.51060754,0.6479654,-0.6676547,0.19177547,-1.0502908,1.0579674,-0.875356,-0.2980301,0.9318225,0.37229553,-0.004856135,-0.8705315,-0.39654946,0.1332232,-0.17000507,-0.5611007,1.6010158,-0.22149834,0.26130557,-0.10040801,0.26196292,-0.5537182,-0.35381854,-0.85697675,-1.0705192,-0.45767218,0.3471242,-0.4414042,-0.29766205,-0.63004637,-0.20504287,-0.019216422,0.26175046,-0.3436834,0.9607378,-0.46573967,0.49112973,-0.008606533,-0.82241243,-0.48200437,-0.2531886,2.7224967,-0.8028488,0.60219246,0.44090128,-0.477849,-0.80767226,-0.43315566,1.2714293,0.17123923,-0.62624514,-0.39060345,-0.9482412,-0.7440761,-0.12977573,-0.40177545,-0.3160797,-1.0976043,-0.21568722,0.6116073,-1.0752263,-0.86318076,0.600448,-0.84395754,0.35180497,-0.2432718,0.4440047,-0.67706084,0.31654423,-0.42214414,-0.5824605,0.18585853,-0.6818354,-0.49804705,-1.0812949,-0.6714342,-0.62730026,0.19196859,-1.0821522,0.0055190455,-0.2251248,-0.0064871726,-0.7355525,0.7668546,-0.9909862,-0.4228047,-0.5452493,0.12662932,0.79452276,0.13985407,1.5619812,-0.6219873,-0.3231588,-1.1537695,-0.121381864
11,0.24389613,0.2616,0.07229839,0.56938344,-0.95376825,0.082621336,-0.60864943,0.3291395,-0.041589882,0.6480661,0.47427458,-0.875356,0.31460983,-1.3402447,-0.74018514,0.17680085,0.080611736,0.347902,-0.5824971,-0.17000507,-0.363915,-0.22246914,-0.01849172,0.48014358,-0.71877474,-0.5012558,0.48050338,1.4276205,-0.05405794,-0.6919393,-0.04458115,-0.69528025,-0.053060774,0.25161693,0.8040902,0.20914376,-0.3597183,0.85896736,-0.8157418,-0.54367334,0.15320383,0.49112973,0.8606483,-0.5014555,-0.22844999,-0.46953422,-0.83296657,2.1710289,0.1303427,-0.5494107,-0.90761524,-0.36239442,1.1705364,0.5936617,-0.6523397,0.58025473,-0.018424707,-0.45571166,-0.046936184,-0.8402013,0.4373338,-0.14518008,-0.098523214,-0.8534042,0.6116073,-1.0752263,0.12228937,0.3844749,0.12029264,-0.64629346,-0.6683661,-0.1571277,-0.49174067,-0.17330717,0.2768159,-0.41389745,-0.2035961,-1.3591998,-0.49804705,-0.894482,-0.21476854,-0.21562174,0.19196859,-0.21909656,0.0055190455,0.35789064,0.2665164,2.0475695,-0.4617672,0.72758543,0.05917354,0.54309416,0.12662932,-0.4805852,0.36622047,0.31506288,0.814243,0.28521112,-0.79477155,-0.57210135
12,-1.4387207,-1.2825193,-0.7970037,-1.2264857,-1.412704,-1.1038364,-0.85997236,-0.1692576,-0.6250033,-1.2201265,-1.276804,-0.875356,-1.3190967,-0.5828889,-1.4076736,-0.45899862,-1.2509888,-1.5132266,-1.2982175,0.48203954,-1.3498436,-0.72899276,-1.2365315,-0.39520845,-1.027958,-0.5012558,-1.2001067,-1.2445381,-1.2584361,-1.4490993,-1.2838542,-1.3902166,-1.4122628,-1.030034,-1.0397997,-1.2405095,-0.70022017,-1.1317556,-1.1304474,-1.2958789,-0.7752114,-0.8562848,-1.3124888,-1.1433693,-1.2426676,-0.2531886,-0.5877622,-0.6045903,0.8381173,-1.0445668,-1.0150568,-1.2529501,-1.0746325,-1.2137184,-1.1464871,-0.77705765,-1.1349609,-1.1945059,-1.2669309,-1.1954141,-1.0730628,-1.3414774,-1.2974205,-0.9809477,-0.7460264,-0.60813874,-1.1916708,-1.34331,-1.4225076,-1.3116924,-0.6683661,-0.7582601,-1.2330214,-1.3162937,-0.8881175,-1.0881497,-1.1772326,-1.3591998,-1.2323939,-1.2681077,-1.3564328,-1.244818,-1.517374,-1.2547634,-1.2808453,-1.099648,-1.371505,-1.2921768,-0.21604285,-1.1628433,-0.4228047,-0.8173351,-1.0897689,-1.3306571,-1.2183443,-0.68247175,-1.0528563,-1.2357137,-0.9742705,-1.2481806
13,0.07563444,0.4331688,-0.5362131,-1.0269448,-0.72430044,-0.11512162,-0.35732648,-0.41845614,0.6585062,-0.88045514,-0.3039826,-0.44596815,-1.1148833,0.9318225,-1.1851774,0.5401148,-0.49007422,-0.02432373,0.6103701,-1.039398,-0.5611007,0.18274975,0.1845149,-0.17637044,-0.2549997,-0.7556621,0.6097811,-0.35381854,-0.85697675,-0.5026493,-0.6642177,-0.00034396356,-1.0239193,-0.29766205,0.8040902,-0.4121362,0.1510345,-0.13639413,-0.18633062,-1.2958789,-0.46573967,0.106154144,-0.29835814,0.14045838,-0.22844999,-0.68587977,0.63825965,-0.20807326,-0.8133568,-0.7144627,-0.15552434,-0.36239442,-0.11241724,-0.53595084,1.3242497,0.1278173,-0.39060345,0.15995023,-0.3955061,-0.4849885,-0.905241,0.36751878,-0.29833943,0.9322035,0.38533503,-0.8416825,0.12228937,0.16850181,-0.45825747,0.18545525,-0.6683661,-0.7582601,-0.49174067,0.15326044,-0.8881175,-0.7510236,-1.1772326,-0.9076235,-0.8652204,-0.7076692,-0.8997671,-0.421461,-1.2731823,-0.3917077,0.2199131,-0.2251248,-1.371505,-0.55001104,-1.4446646,-0.6472719,-1.1457721,0.13496538,-0.5684554,-0.4805852,-0.99197793,-1.1812391,-0.33474123,-0.3231588,-0.9742705,-0.57210135
14,-1.270459,0.2616,-0.44928285,0.3698424,-0.035896912,1.2690791,-1.1112953,-0.9168532,-1.441782,1.1575732,0.085145995,-0.875356,0.11039651,-1.0877928,-1.1851774,-0.5498271,0.6512977,-0.7687752,-0.8210706,-1.6914425,1.2135708,-0.9316022,-0.42450497,-1.4893985,-1.027958,-0.7556621,-0.8122736,0.89318883,0.54813117,-1.4490993,-0.45767218,0.8683264,0.7236261,1.1670818,-0.4251697,-0.4121362,0.32128546,0.65989506,-0.50103617,-0.54367334,1.5974053,-0.8562848,-1.0227371,-0.020020094,-0.48200437,-1.5512621,-1.4459774,-1.1993659,-1.2852066,-1.0445668,-1.0150568,-1.0303112,0.36869037,-0.53595084,-0.9817713,-0.77705765,-1.1349609,-1.1945059,0.4759187,0.04783067,-0.40177545,-0.14518008,-0.49815562,-1.1084911,-1.6511155,-0.374595,0.12228937,-0.9113637,-0.26540744,-0.8126432,-0.8809132,-0.0068445876,0.8055006,0.80639565,-1.3540908,-0.9195866,-0.787778,-0.4560473,0.41988644,0.41320777,-0.21476854,-0.62730026,-0.7847987,-1.2547634,-0.42326906,-0.8081402,-0.5524943,1.1198622,-1.690389,-0.13170041,-1.3867612,1.9035234,1.3430275,-0.2680672,-0.5392451,-1.1812391,1.388735,0.28521112,0.461721,-1.0228208
15,-1.270459,-1.1109505,-0.7100735,-1.2264857,-0.26536474,-0.7083505,-1.1112953,-1.1660517,-1.441782,-1.0502908,-1.276804,-1.3047439,-0.7064567,-1.3402447,-1.4076736,-0.7314841,-1.0607601,-1.3271139,-1.2982175,-0.8220497,-1.1526579,-0.83029747,-0.62751156,-1.4893985,-0.56418306,-1.2644746,-1.070829,-1.2445381,-1.2584361,-0.8812293,-1.0773087,-1.2164825,-0.8297476,-0.846941,-1.0397997,-1.0334162,-0.87047106,-1.330828,-0.8157418,-1.2958789,-0.46573967,-0.663797,-0.73298556,-0.82241243,-1.2426676,-1.1185709,-1.4459774,-0.8028488,-1.5211314,-0.8795147,-0.8001737,-1.0303112,0.20832117,-0.53595084,-0.8170555,-1.0786825,-1.1349609,-0.9482412,-0.918361,-0.6625949,-1.0730628,-0.9996782,-1.0976043,-0.9809477,-1.4248433,-1.3087701,-1.1916708,-0.9113637,-0.45825747,-0.9789929,-0.6683661,-0.9085432,-0.67706084,-0.66315854,-1.3540908,-1.0881497,-1.3719599,-1.3591998,-0.6816338,-1.2681077,-1.3564328,-1.0389787,-1.2731823,-1.0821522,-0.85205716,-1.099648,-0.82549787,-0.92109394,-1.1989403,-0.6472719,-1.3867612,0.13496538,-0.3946842,-1.3306571,-0.7656115,-1.6800064,-1.0528563,-1.0836213,-0.9742705,-1.0228208
